 	Label	X	Y	Slice
1	3D_eve-Gap1_t60s_z3_E16.tif:0063-0077-1449:62	430	23	58
2	3D_eve-Gap1_t60s_z3_E16.tif:0063-0077-1449:62	369	19	63
