 	Label	X	Y	Slice
1	3D_eve-Gap1_t60s_z3_E9.tif:0038-0073-1334:37	385	21	34
2	3D_eve-Gap1_t60s_z3_E9.tif:0038-0073-1334:37	351	19	38
