 	Label	X	Y	Slice
1	3D_rgap_1b_z3_t60s_E14.tif:0061-0228-0984:60	35	94	30
2	3D_rgap_1b_z3_t60s_E14.tif:0061-0228-0984:60	528	87	30
3	3D_rgap_1b_z3_t60s_E14.tif:0061-0228-0984:60	491	38	39
4	3D_rgap_1b_z3_t60s_E14.tif:0061-0228-0984:60	319	36	61
