 	Label	X	Y	Slice
1	3D_prd-Gap_1_t60s_E9.tif:0088-0273-0981:87	29	117	54
2	3D_prd-Gap_1_t60s_E9.tif:0088-0273-0981:87	531	101	54
3	3D_prd-Gap_1_t60s_E9.tif:0088-0273-0981:87	356	38	77
4	3D_prd-Gap_1_t60s_E9.tif:0088-0273-0981:87	337	40	88
