 	Label	X	Y	Slice
1	3D_prd-Gap_1_t60s_E15.tif:0072-0296-0992:71	52	104	49
2	3D_prd-Gap_1_t60s_E15.tif:0072-0296-0992:71	514	102	49
3	3D_prd-Gap_1_t60s_E15.tif:0072-0296-0992:71	459	70	57
4	3D_prd-Gap_1_t60s_E15.tif:0072-0296-0992:71	311	65	72
