 	Label	X	Y	Slice
1	3D_prd-Gap_1_t60s_E16.tif:0073-0272-0994:72	41	108	46
2	3D_prd-Gap_1_t60s_E16.tif:0073-0272-0994:72	526	102	46
3	3D_prd-Gap_1_t60s_E16.tif:0073-0272-0994:72	313	47	64
4	3D_prd-Gap_1_t60s_E16.tif:0073-0272-0994:72	303	52	73
