 	Label	X	Y	Slice
1	3D_eve-Gap1_t60s_z3_E16.tif:0070-0204-0986:69	20	94	41
2	3D_eve-Gap1_t60s_z3_E16.tif:0070-0204-0986:69	524	83	41
3	3D_eve-Gap1_t60s_z3_E16.tif:0070-0204-0986:69	478	34	53
4	3D_eve-Gap1_t60s_z3_E16.tif:0070-0204-0986:69	302	19	70
