 	Label	X	Y	Slice
1	3D_prd-Gap_1_t60s_E6.tif:0070-0274-0974:69	32	116	49
2	3D_prd-Gap_1_t60s_E6.tif:0070-0274-0974:69	524	105	49
3	3D_prd-Gap_1_t60s_E6.tif:0070-0274-0974:69	479	55	56
4	3D_prd-Gap_1_t60s_E6.tif:0070-0274-0974:69	359	40	70
