 	Label	X	Y	Slice
1	3D_rgap_1b_z3_t60s_E6.tif:0077-0237-0987:76	37	95	53
2	3D_rgap_1b_z3_t60s_E6.tif:0077-0237-0987:76	528	96	53
3	3D_rgap_1b_z3_t60s_E6.tif:0077-0237-0987:76	467	39	60
4	3D_rgap_1b_z3_t60s_E6.tif:0077-0237-0987:76	326	50	77
