 	Label	X	Y	Slice
1	3D_btd-gap_z3_t55s_E3.tif:0070-0220-0967:70	45	96	43
2	3D_btd-gap_z3_t55s_E3.tif:0070-0220-0967:70	507	90	43
3	3D_btd-gap_z3_t55s_E3.tif:0070-0220-0967:70	459	44	54
4	3D_btd-gap_z3_t55s_E3.tif:0070-0220-0967:70	303	30	70
