 	Label	X	Y	Slice
1	3D_prd-Gap_1_t60s_E4.tif:0079-0236-0978:78	29	100	52
2	3D_prd-Gap_1_t60s_E4.tif:0079-0236-0978:78	529	91	52
3	3D_prd-Gap_1_t60s_E4.tif:0079-0236-0978:78	369	35	72
4	3D_prd-Gap_1_t60s_E4.tif:0079-0236-0978:78	332	36	79
