 	Label	X	Y	Slice
1	3D_rgap_1b_z3_t60s_E16.tif:0053-0254-0976:52	28	102	24
2	3D_rgap_1b_z3_t60s_E16.tif:0053-0254-0976:52	530	90	24
3	3D_rgap_1b_z3_t60s_E16.tif:0053-0254-0976:52	480	43	33
4	3D_rgap_1b_z3_t60s_E16.tif:0053-0254-0976:52	312	57	53
