 	Label	X	Y	Slice
1	3D_rgap_1b_z3_t60s_E8.tif:0063-0225-0970:62	26	90	37
2	3D_rgap_1b_z3_t60s_E8.tif:0063-0225-0970:62	529	92	37
3	3D_rgap_1b_z3_t60s_E8.tif:0063-0225-0970:62	502	55	40
4	3D_rgap_1b_z3_t60s_E8.tif:0063-0225-0970:62	309	36	63
