 	Label	X	Y	Slice
1	3D_eve-Gap1_t60s_z3_E2.tif:0038-0197-0974:37	13	91	6
2	3D_eve-Gap1_t60s_z3_E2.tif:0038-0197-0974:37	525	83	6
3	3D_eve-Gap1_t60s_z3_E2.tif:0038-0197-0974:37	394	17	28
4	3D_eve-Gap1_t60s_z3_E2.tif:0038-0197-0974:37	366	17	38
