 	Label	X	Y	Slice
1	3D_rgap_1b_z3_t60s_E2.tif:0088-0270-0981:87	39	108	61
2	3D_rgap_1b_z3_t60s_E2.tif:0088-0270-0981:87	522	99	61
3	3D_rgap_1b_z3_t60s_E2.tif:0088-0270-0981:87	477	47	69
4	3D_rgap_1b_z3_t60s_E2.tif:0088-0270-0981:87	308	46	88
