 	Label	X	Y	Slice
1	3D_prd-Gap_1_t60s_E13.tif:0071-0277-0990:70	21	113	40
2	3D_prd-Gap_1_t60s_E13.tif:0071-0277-0990:70	544	108	40
3	3D_prd-Gap_1_t60s_E13.tif:0071-0277-0990:70	336	45	61
4	3D_prd-Gap_1_t60s_E13.tif:0071-0277-0990:70	303	46	71
