 	Label	X	Y	Slice
1	3D_rgap_1b_z3_t60s_E11.tif:0074-0215-0992:73	37	93	47
2	3D_rgap_1b_z3_t60s_E11.tif:0074-0215-0992:73	530	88	47
3	3D_rgap_1b_z3_t60s_E11.tif:0074-0215-0992:73	478	39	52
4	3D_rgap_1b_z3_t60s_E11.tif:0074-0215-0992:73	322	29	74
