 	Label	X	Y	Slice
1	3D_btd-gap_z3_t55s_E14.tif:0048-0189-0949:48	33	92	20
2	3D_btd-gap_z3_t55s_E14.tif:0048-0189-0949:48	509	92	20
3	3D_btd-gap_z3_t55s_E14.tif:0048-0189-0949:48	342	17	40
4	3D_btd-gap_z3_t55s_E14.tif:0048-0189-0949:48	291	15	48
