 	Label	X	Y	Slice
1	3D_rgap_1b_z3_t60s_E4.tif:0074-0212-0970:73	31	93	50
2	3D_rgap_1b_z3_t60s_E4.tif:0074-0212-0970:73	523	90	50
3	3D_rgap_1b_z3_t60s_E4.tif:0074-0212-0970:73	488	44	54
4	3D_rgap_1b_z3_t60s_E4.tif:0074-0212-0970:73	315	28	74
