 	Label	X	Y	Slice
1	3D_eve-Gap1_t60s_z3_E9.tif:0041-0195-0967:40	17	89	14
2	3D_eve-Gap1_t60s_z3_E9.tif:0041-0195-0967:40	516	90	14
3	3D_eve-Gap1_t60s_z3_E9.tif:0041-0195-0967:40	468	35	25
4	3D_eve-Gap1_t60s_z3_E9.tif:0041-0195-0967:40	326	18	41
