 	Label	X	Y	Slice
1	3D_rgap_1b_z3_t60s_E1.tif:0075-0215-0999:74	35	97	45
2	3D_rgap_1b_z3_t60s_E1.tif:0075-0215-0999:74	537	89	45
3	3D_rgap_1b_z3_t60s_E1.tif:0075-0215-0999:74	496	39	55
4	3D_rgap_1b_z3_t60s_E1.tif:0075-0215-0999:74	316	26	75
