 	Label	X	Y	Slice
1	3D_eve-Gap1_t60s_z3_E5.tif:0082-0202-0977:81	26	93	60
2	3D_eve-Gap1_t60s_z3_E5.tif:0082-0202-0977:81	512	86	60
3	3D_eve-Gap1_t60s_z3_E5.tif:0082-0202-0977:81	457	30	71
4	3D_eve-Gap1_t60s_z3_E5.tif:0082-0202-0977:81	329	18	82
