 	Label	X	Y	Slice
1	3D_prd-Gap_1_t60s_E3.tif:0073-0240-0968:72	44	105	52
2	3D_prd-Gap_1_t60s_E3.tif:0073-0240-0968:72	508	98	52
3	3D_prd-Gap_1_t60s_E3.tif:0073-0240-0968:72	473	50	59
4	3D_prd-Gap_1_t60s_E3.tif:0073-0240-0968:72	341	31	73
