,Unnamed: 0,Time,Angle,Tortuosity,Angle Diference,Label
23,23,13,45.5129860249475,1.11106738922618,-35.6670292797531,Btd
24,24,13,78.1703402582587,1.07435708076351,-3.00967504644193,Btd
25,25,13,50.6085257118304,1.02661940921497,-30.5714895928702,Btd
26,26,14,60.8395958431868,1.07115543660822,-20.3404194615139,Btd
27,27,14,41.043426345307,1.1404730472836,-40.1365889593936,Btd
28,28,14,76.1725713977325,1.076035156651,-5.00744390696812,Btd
29,29,14,44.1386119450629,1.01469426357648,-37.0414033596377,Btd
30,30,15,60.1281223581032,1.0672061454911,-21.0518929465974,Btd
31,31,15,40.1303256759247,1.13809412695097,-41.0496896287759,Btd
32,32,15,74.8087602053994,1.08247799107557,-6.37125509930125,Btd
33,33,15,43.3343708306723,1.03430015550052,-37.8456444740284,Btd
34,34,16,55.7933701221113,1.05284766238053,-25.3866451825893,Btd
35,35,16,41.8039235131583,1.11301369778236,-39.3760917915423,Btd
36,36,16,74.9969592377899,1.07653657120887,-6.18305606691072,Btd
37,37,16,45.0203483857766,1.05473819955806,-36.1596669189241,Btd
38,38,17,55.4785530428871,1.05628414104535,-25.7014622618135,Btd
39,39,17,43.6165327754747,1.11500546480903,-37.563482529226,Btd
40,40,17,75.0646327520864,1.08823976088377,-6.11538255261424,Btd
41,41,17,39.9400775867832,1.0457544694469,-41.2399377179175,Btd
42,42,18,55.7521123644298,1.05082916764644,-25.4279029402708,Btd
43,43,18,43.2042898779294,1.10769936668617,-37.9757254267713,Btd
44,44,18,75.0142874277142,1.07507755848654,-6.1657278769864,Btd
45,45,18,38.0612803763148,1.04740228112394,-43.1187349283858,Btd
46,46,19,57.9097793685206,1.05896063820803,-23.27023593618,Btd
47,47,19,43.3071115456947,1.09027764351777,-37.8729037590059,Btd
48,48,19,75.6362649441031,1.06909102540671,-5.54375036059753,Btd
49,49,19,35.7336680203904,1.05159975618202,-45.4463472843102,Btd
50,50,20,59.3707704923647,1.06359944299375,-21.8092448123359,Btd
51,51,20,42.3037601717145,1.08902717481041,-38.8762551329862,Btd
52,52,20,75.5400480692651,1.06694560971432,-5.63996723543549,Btd
53,53,20,34.7080229089592,1.05524770234052,-46.4719923957415,Btd
54,54,21,58.4758586167421,1.06072786708985,-22.7041566879585,Btd
55,55,21,43.5690697909322,1.09090392852885,-37.6109455137684,Btd
56,56,21,75.8318405807972,1.06559438424625,-5.34817472390338,Btd
57,57,21,33.1827050635119,1.06256309618376,-47.9973102411887,Btd
58,58,22,60.6929380213282,1.06805419343861,-20.4870772833724,Btd
59,59,22,44.0272320502675,1.08917471018813,-37.1527832544331,Btd
60,60,22,75.4792867064087,1.07329577404929,-5.70072859829193,Btd
61,61,22,31.9002755751395,1.06134834180446,-49.2797397295611,Btd
62,62,23,67.6292888216105,1.0735700951742,-13.5507264830901,Btd
63,63,23,44.8033191248994,1.123042078614,-36.3766961798012,Btd
64,64,23,76.0428865959615,1.06542204937022,-5.13712870873916,Btd
65,65,23,32.6416516284094,1.07107643136009,-48.5383636762913,Btd
66,66,24,44.8655284878599,1.10136898249973,-36.3144868168408,Btd
67,67,24,80.1930051583096,1.06115303009948,-0.987010146391029,Btd
68,68,24,31.1163815942863,1.06862488121994,-50.0636337104143,Btd
69,69,25,47.053962079067,1.09482648886247,-34.1260532256336,Btd
70,70,25,80.5839378656444,1.08755788281468,-0.596077439056174,Btd
71,71,25,31.0040352277233,1.05921763712469,-50.1759800769773,Btd
72,72,26,48.113184400458,1.09527435700707,-33.0668309042427,Btd
73,73,26,81.7168408527069,1.07837443015673,0.53682554800632,Btd
74,74,26,30.496736587499,1.05783449568138,-50.6832787172016,Btd
75,75,27,53.0660721714306,1.09721997218737,-28.11394313327,Btd
76,76,27,83.1359765773172,1.08149614979895,1.95596127261656,Btd
77,77,27,35.6027947657038,1.05166830709062,-45.5772205389969,Btd
78,78,28,56.8818188229608,1.05801895354319,-24.2981964817398,Btd
79,79,28,84.5207086390781,1.10332910697237,3.34069333437743,Btd
80,80,28,36.0179917200651,1.05175369353826,-45.1620235846355,Btd
81,81,29,59.4757641602861,1.07803103396419,-21.7042511444145,Btd
82,82,29,87.3154376323397,1.10343048715192,6.13542232763906,Btd
83,83,29,37.0664086821891,1.05163518069107,-44.1136066225115,Btd
84,84,30,63.2568476017785,1.07488711503455,-17.9231677029222,Btd
85,85,30,89.5535950007045,1.11819321126982,8.37357969600386,Btd
86,86,31,69.0654863587674,1.07555369344226,-12.1145289459332,Btd
87,87,31,-88.9878572619415,1.10456124216986,-170.167872566642,Btd
88,88,32,82.0699274818508,1.04335134412264,0.889912177150137,Btd
89,89,32,-85.9610794218178,1.11618874618077,-167.141094726518,Btd
90,90,33,86.7820271789184,1.02633421906446,5.60201187421774,Btd
91,91,33,-83.5169372084638,1.12710962356363,-164.696952513164,Btd
92,92,34,-80.6988216474841,1.11200059980188,-161.878836952185,Btd
93,93,35,-75.8873631885603,1.09299056512702,-157.067378493261,Btd
94,94,36,-75.1764292884212,1.0943819377662,-156.356444593122,Btd
