 ,Label,X,Y,Slice
1,3D_btd-gap-stg_4_z3_t59s_E8.tif:0062-0161-1268:61,415,41,52
2,3D_btd-gap-stg_4_z3_t59s_E8.tif:0062-0161-1268:61,308,50,62
