 ,Label,X,Y,Slice
1,3D_eve-Gap1_t60s_z3_E12.tif:0032-0091-1436:31,438,28,22
2,3D_eve-Gap1_t60s_z3_E12.tif:0032-0091-1436:31,354,22,32
