 ,Label,X,Y,Slice
1,3D_btd-gap-stg_4_z3_t59s_E10.tif:0035-0118-1251:34,404,32,25
2,3D_btd-gap-stg_4_z3_t59s_E10.tif:0035-0118-1251:34,310,35,35
