 	Label	X	Y	Slice
1	3D_Gap,stg[2]_2_z3_t50s_E3.tif:0073-0106-1383:72	446	33	63
2	3D_Gap,stg[2]_2_z3_t50s_E3.tif:0073-0106-1383:72	343	27	73
