 ,Label,X,Y,Slice
1,3D_btd-gap-stg_3_z3_t53s_E14.tif:0083-0085-1271:82,414,27,73
2,3D_btd-gap-stg_3_z3_t53s_E14.tif:0083-0085-1271:82,311,21,83
