 	Label	X	Y	Slice
1	3D_btd-gap-stg_4_z3_t59s_E4.tif:0083-0046-1350:82	428	15	73
2	3D_btd-gap-stg_4_z3_t59s_E4.tif:0083-0046-1350:82	342	11	83
