 ,Label,X,Y,Slice
1,3D_btd-gap-stg_4_z3_t59s_E1.tif:0011-0091-1222:10,405,25,1
2,3D_btd-gap-stg_4_z3_t59s_E1.tif:0011-0091-1222:10,292,27,11
