 ,Label,X,Y,Slice
1,3D_btd-gap-stg_1_z3_t45s_E8.tif:0050-0089-1367:49,434,29,40
2,3D_btd-gap-stg_1_z3_t45s_E8.tif:0050-0089-1367:49,346,22,50
