 	Label	X	Y	Slice
1	3D_Gap,stg[2]_2_z3_t50s_E11.tif:0065-0096-1402:64	441	28	55
2	3D_Gap,stg[2]_2_z3_t50s_E11.tif:0065-0096-1402:64	359	26	65
