 	Label	X	Y	Slice
1	3D_btd-gap-stg_1_z3_t45s_E12.tif:0073-0137-1349:72	423	46	63
2	3D_btd-gap-stg_1_z3_t45s_E12.tif:0073-0137-1349:72	347	32	73
