 	Label	X	Y	Slice
1	3D_btd-gap-stg_7_z3_60s_E16.tif:0033-0106-1257:32	419	35	23
2	3D_btd-gap-stg_7_z3_60s_E16.tif:0033-0106-1257:32	298	25	33
