 ,Label,X,Y,Slice
1,3D_btd-gap-stg_4_z3_t59s_E13.tif:0066-0188-1407:65,437,47,56
2,3D_btd-gap-stg_4_z3_t59s_E13.tif:0066-0188-1407:65,366,60,66
