 	Label	X	Y	Slice
1	3D_btd-gap-stg_8_z3_45s_E8.tif:0011-0207-1451:10	435	62	1
2	3D_btd-gap-stg_8_z3_45s_E8.tif:0011-0207-1451:10	393	56	11
