 ,Label,X,Y,Slice
1,3D_eve-Gap1_t60s_z3_E5.tif:0085-0076-1284:84,413,22,75
2,3D_eve-Gap1_t60s_z3_E5.tif:0085-0076-1284:84,295,19,85
