 ,Label,X,Y,Slice
1,3D_btd-gap-stg_7_z3_60s_E2.tif:0031-0132-1296:30,432,38,21
2,3D_btd-gap-stg_7_z3_60s_E2.tif:0031-0132-1296:30,308,37,31
