 	Label	X	Y	Slice
1	3D_btd-gap-stg_8_z3_45s_E3.tif:0047-0099-1445:46	444	30	37
2	3D_btd-gap-stg_8_z3_45s_E3.tif:0047-0099-1445:46	381	26	47
