 ,Label,X,Y,Slice
1,3D_btd-gap-stg_7_z3_60s_E1.tif:0013-0204-1274:12,416,46,3
2,3D_btd-gap-stg_7_z3_60s_E1.tif:0013-0204-1274:12,311,71,13
