 	Label	X	Y	Slice
1	3D_Gap,stg[2]_2_z3_t50s_E9.tif:0052-0088-1355:51	437	26	42
2	3D_Gap,stg[2]_2_z3_t50s_E9.tif:0052-0088-1355:51	337	24	52
