 ,Label,X,Y,Slice
1,3D_eve-Gap1_t60s_z3_E11.tif:0054-0096-1390:53,434,31,44
2,3D_eve-Gap1_t60s_z3_E11.tif:0054-0096-1390:53,332,21,54
