 	Label	X	Y	Slice
1	3D_btd-gap-stg_1_z3_t45s_E3.tif:0073-0105-1298:72	415	30	63
2	3D_btd-gap-stg_1_z3_t45s_E3.tif:0073-0105-1298:72	326	30	73
