 	Label	X	Y	Slice
1	3D_Gap,stg[2]_green_1_z3_t52_E7.tif:0064-0100-1313:63	430	22	54
2	3D_Gap,stg[2]_green_1_z3_t52_E7.tif:0064-0100-1313:63	319	34	64
