 	Label	X	Y	Slice
1	3D_Gap,stg[2]_2_z3_t50s_E1.tif:0032-0082-1321:31	431	25	22
2	3D_Gap,stg[2]_2_z3_t50s_E1.tif:0032-0082-1321:31	323	22	32
