 	Label	X	Y	Slice
1	3D_btd-gap-stg_3_z3_t53s_E11.tif:0081-0113-1362:80	425	33	71
2	3D_btd-gap-stg_3_z3_t53s_E11.tif:0081-0113-1362:80	353	32	81
