 	Label	X	Y	Slice
1	3D_btd-gap-stg_3_z3_t53s_E3.tif:0050-0099-1347:49	437	32	40
2	3D_btd-gap-stg_3_z3_t53s_E3.tif:0050-0099-1347:49	331	24	50
