 	Label	X	Y	Slice
1	3D_btd-gap-stg_4_z3_t59s_E6.tif:0026-0117-1247:25	412	31	16
2	3D_btd-gap-stg_4_z3_t59s_E6.tif:0026-0117-1247:25	300	36	26
