 	Label	X	Y	Slice
1	3D_Gap,stg[2]_green_1_z3_t52_E13.tif:0031-0097-1273:30	417	32	21
2	3D_Gap,stg[2]_green_1_z3_t52_E13.tif:0031-0097-1273:30	309	24	31
