 ,Label,X,Y,Slice
1,3D_btd-gap-stg_3_z3_t53s_E2.tif:0089-0074-1477:88,446,25,79
2,3D_btd-gap-stg_3_z3_t53s_E2.tif:0089-0074-1477:88,397,16,89
