 	Label	X	Y	Slice
1	3D_Gap,stg[2]_2_z3_t50s_E10.tif:0089-0121-1357:88	433	25	79
2	3D_Gap,stg[2]_2_z3_t50s_E10.tif:0089-0121-1357:88	341	44	89
