 	Label	X	Y	Slice
1	3D_btd-gap-stg_7_z3_60s_E18.tif:0058-0084-1391:57	450	29	48
2	3D_btd-gap-stg_7_z3_60s_E18.tif:0058-0084-1391:57	343	19	58
