 	Label	X	Y	Slice
1	3D_Gap,stg[2]_green_1_z3_t52_E10.tif:0067-0108-1357:66	443	28	57
2	3D_Gap,stg[2]_green_1_z3_t52_E10.tif:0067-0108-1357:66	331	33	67
