 ,Label,X,Y,Slice
1,3D_btd-gap-stg_7_z3_60s_E19.tif:0013-0109-1272:12,431,30,3
2,3D_btd-gap-stg_7_z3_60s_E19.tif:0013-0109-1272:12,295,32,13
