 	Label	X	Y	Slice
1	3D_Gap,stg[2]_2_z3_t50s_E4.tif:0065-0102-1326:64	426	28	55
2	3D_Gap,stg[2]_2_z3_t50s_E4.tif:0065-0102-1326:64	330	30	65
