 ,Label,X,Y,Slice
1,3D_btd-gap-stg_4_z3_t59s_E3.tif:0052-0128-1225:51,402,39,42
2,3D_btd-gap-stg_4_z3_t59s_E3.tif:0052-0128-1225:51,296,34,52
