 	Label	X	Y	Slice
1	3D_Gap,stg[2]_2_z3_t50s_E15.tif:0032-0201-1340:31	428	53	22
2	3D_Gap,stg[2]_2_z3_t50s_E15.tif:0032-0201-1340:31	337	61	32
