X	Y
164.628	1988.449
165.045	2059.681
165.462	2070.198
165.878	2128.778
166.295	2155.976
166.712	2071.145
167.129	1911.029
167.546	1921.686
167.962	2046.430
168.379	2256.217
168.796	2329.048
169.213	2341.551
169.629	2299.657
170.046	2407.976
170.463	2517.063
170.880	2397.121
171.297	2412.841
171.713	2514.821
172.130	2514.411
172.547	2438.594
172.964	2413.184
173.380	2341.179
173.797	2298.362
174.214	2330.217
174.631	2440.454
175.048	2664.773
175.464	2768.285
175.881	2730.261
176.298	2707.073
176.715	2780.580
177.131	2947.034
177.548	2998.053
177.965	3029.986
178.382	2995.638
178.799	3094.744
179.215	3263.995
179.632	3250.792
180.049	3239.357
180.466	3223.551
180.882	3341.908
181.299	3326.783
181.716	3299.986
182.133	3360.097
182.550	3369.377
182.966	3362.266
183.383	3395.797
183.800	3425.039
184.217	3361.188
184.633	3396.295
185.050	3583.889
185.467	3672.444
185.884	3495.773
186.301	3303.671
186.717	3214.246
187.134	3211.435
187.551	3281.739
187.968	3250.449
188.385	3259.169
188.801	3430.005
189.218	3686.995
189.635	3862.174
190.052	3983.841
190.468	3948.696
190.885	3838.643
191.302	3920.816
191.719	3946.367
192.136	3724.411
192.552	3663.778
192.969	3584.232
193.386	3462.333
193.803	3486.121
194.219	3659.580
194.636	3887.589
195.053	3987.285
195.470	3959.792
195.887	3943.522
196.303	3683.469
196.720	3622.386
197.137	3795.449
197.554	4087.184
197.970	4259.913
198.387	4228.995
198.804	4182.251
199.221	4143.275
199.638	4033.841
200.054	3962.565
200.471	3951.870
200.888	3904.676
201.305	3770.957
201.721	3954.599
202.138	4131.247
202.555	4114.957
202.972	3936.527
203.389	3954.918
203.805	4053.894
204.222	4016.333
204.639	4094.024
205.056	4030.121
205.472	4105.193
205.889	4321.599
206.306	4521.444
206.723	4421.879
207.140	4251.222
207.556	4132.188
207.973	4182.807
208.390	4113.020
208.807	3961.903
209.224	3872.787
209.640	3915.406
210.057	4055.580
210.474	4044.121
210.891	3955.232
211.307	3814.213
211.724	3647.691
212.141	3608.662
212.558	3642.841
212.975	3503.986
213.391	3417.773
213.808	3444.014
214.225	3572.961
214.642	3692.333
215.058	3786.913
215.475	3745.130
215.892	3692.729
216.309	3721.990
216.726	3640.014
217.142	3688.116
217.559	3722.348
217.976	3766.638
218.393	3687.203
218.809	3555.633
219.226	3781.647
219.643	3732.232
220.060	3554.821
220.477	3491.725
220.893	3476.657
221.310	3607.073
221.727	3663.217
222.144	3796.575
222.560	3861.121
222.977	3761.657
223.394	3854.889
223.811	3982.411
224.228	3765.517
224.644	3654.614
225.061	3545.073
225.478	3599.121
225.895	3721.754
226.311	3601.416
226.728	3380.150
227.145	3305.517
227.562	3356.633
227.979	3279.193
228.395	3212.087
228.812	3121.063
229.229	3142.826
229.646	3054.488
230.062	2846.014
230.479	2723.618
230.896	2776.894
231.313	2702.633
231.730	2561.483
232.146	2506.961
232.563	2559.759
232.980	2672.710
233.397	2755.039
233.814	2673.232
234.230	2496.184
234.647	2426.918
235.064	2407.077
235.481	2468.043
235.897	2478.759
236.314	2355.792
236.731	2414.845
237.148	2499.667
237.565	2382.556
237.981	2332.739
238.398	2341.512
238.815	2257.768
239.232	2175.860
239.648	2150.845
240.065	2140.802
240.482	2187.271
240.899	2063.971
241.316	1986.609
241.732	1937.121
242.149	1984.367
242.566	2016.164
242.983	1923.459
243.399	1978.585
243.816	1894.116
244.233	1789.314
244.650	1699.821
245.067	1626.715
245.483	1523.145
245.900	1415.754
246.317	1377.512
246.734	1372.034
247.150	1466.758
247.567	1588.309
247.984	1560.947
248.401	1512.599
248.818	1475.744
249.234	1613.633
249.651	1659.546
250.068	1626.720
250.485	1539.333
250.901	1487.734
251.318	1360.198
251.735	1332.990
252.152	1365.082
252.569	1354.778
252.985	1221.517
253.402	1167.203
253.819	1166.106
254.236	1246.251
254.653	1238.879
255.069	1234.358
255.486	1181.696
255.903	1250.715
256.320	1426.391
256.736	1406.580
257.153	1385.705
257.570	1232.923
257.987	1080.531
258.404	1037.647
258.820	1011.440
259.237	918.657
259.654	808.744
260.071	747.802
260.487	747.256
260.904	771.652
261.321	750.372
261.738	758.976
262.155	746.918
262.571	691.208
262.988	695.411
263.405	730.377
263.822	811.213
264.238	896.787
264.655	925.048
265.072	845.353
265.489	770.517
265.906	773.493
266.322	751.198
266.739	730.444
267.156	725.391
267.573	751.372
267.989	795.681
268.406	784.285
268.823	729.918
269.240	670.353
269.657	724.594
270.073	753.850
270.490	745.850
270.907	634.184
271.324	581.159
271.740	541.126
272.157	538.251
272.574	590.570
272.991	620.290
273.408	642.734
273.824	640.681
274.241	601.295
274.658	600.082
275.075	623.473
275.492	608.005
275.908	596.338
276.325	626.937
276.742	594.048
277.159	526.478
277.575	464.198
277.992	424.551
278.409	415.184
278.826	412.188
279.243	427.884
279.659	446.106
280.076	482.918
280.493	517.594
280.910	474.802
281.326	424.686
281.743	435.725
282.160	489.126
282.577	486.275
282.994	457.222
283.410	450.145
283.827	504.522
284.244	535.261
