X	Y
157.543	1958.406
157.960	1992.498
158.376	2019.425
158.793	2024.589
159.210	2122.097
159.627	2208.198
160.043	2169.203
160.460	2064.700
160.877	2003.990
161.294	2039.087
161.711	2044.174
162.127	1981.657
162.544	1999.531
162.961	1954.251
163.378	2026.406
163.794	2054.092
164.211	2072.271
164.628	2014.985
165.045	1975.140
165.462	1904.459
165.878	1896.193
166.295	1843.068
166.712	1827.942
167.129	1835.889
167.546	1819.039
167.962	1837.826
168.379	1924.768
168.796	1954.990
169.213	1908.121
169.629	1917.155
170.046	1847.198
170.463	1818.860
170.880	1811.778
171.297	1762.290
171.713	1781.193
172.130	1777.401
172.547	1761.899
172.964	1690.860
173.380	1645.473
173.797	1647.000
174.214	1704.773
174.631	1741.551
175.048	1718.164
175.464	1771.300
175.881	1728.145
176.298	1703.126
176.715	1655.396
177.131	1574.444
177.548	1607.783
177.965	1647.990
178.382	1607.952
178.799	1516.444
179.215	1466.159
179.632	1497.015
180.049	1577.981
180.466	1575.367
180.882	1533.261
181.299	1513.812
181.716	1542.367
182.133	1600.927
182.550	1603.908
182.966	1617.005
183.383	1620.246
183.800	1624.686
184.217	1514.150
184.633	1444.614
185.050	1496.961
185.467	1534.507
185.884	1530.314
186.301	1505.377
186.717	1451.464
187.134	1445.130
187.551	1460.271
187.968	1418.473
188.385	1420.531
188.801	1444.710
189.218	1370.087
189.635	1344.942
190.052	1347.034
190.468	1362.865
190.885	1343.092
191.302	1231.488
191.719	1194.077
192.136	1284.720
192.552	1317.126
192.969	1298.821
193.386	1250.184
193.803	1158.498
194.219	1157.188
194.636	1150.126
195.053	1135.918
195.470	1151.300
195.887	1166.483
196.303	1080.135
196.720	1039.106
197.137	989.662
197.554	977.299
197.970	965.430
198.387	958.130
198.804	933.159
199.221	865.701
199.638	919.923
200.054	922.807
200.471	865.546
200.888	868.121
201.305	856.097
201.721	862.116
202.138	863.082
202.555	856.580
202.972	824.855
203.389	801.990
203.805	775.536
204.222	748.710
204.639	716.014
205.056	687.256
205.472	688.599
205.889	696.894
206.306	696.420
206.723	687.841
207.140	686.459
207.556	709.797
207.973	677.396
208.390	631.198
208.807	634.242
209.224	667.024
209.640	645.865
210.057	646.053
210.474	598.570
210.891	595.778
211.307	600.483
211.724	617.551
212.141	613.932
212.558	596.618
212.975	600.444
213.391	603.285
213.808	583.179
214.225	598.159
214.642	616.889
215.058	641.662
215.475	615.217
215.892	574.937
216.309	538.072
216.726	525.966
217.142	548.295
217.559	574.246
217.976	565.053
218.393	568.739
218.809	575.285
219.226	596.889
219.643	597.367
220.060	575.995
220.477	556.242
220.893	542.082
221.310	527.541
221.727	544.643
222.144	535.536
222.560	524.686
222.977	520.681
223.394	516.222
223.811	506.391
224.228	511.961
224.644	523.242
225.061	530.585
225.478	529.638
225.895	528.831
226.311	512.522
226.728	507.174
227.145	515.961
227.562	533.701
227.979	537.285
228.395	532.879
228.812	530.734
229.229	515.575
229.646	495.527
230.062	502.454
230.479	513.401
230.896	518.536
231.313	502.816
231.730	496.353
232.146	506.242
232.563	501.121
232.980	503.961
233.397	504.923
233.814	504.541
234.230	506.377
234.647	499.058
235.064	495.101
235.481	491.787
235.897	485.444
236.314	485.986
236.731	486.870
237.148	498.082
237.565	496.976
237.981	486.802
238.398	493.734
238.815	501.865
239.232	496.203
239.648	493.575
240.065	487.623
240.482	485.362
240.899	483.304
241.316	482.531
241.732	484.333
242.149	489.812
242.566	493.662
242.983	483.048
243.399	486.536
243.816	487.763
244.233	492.425
244.650	488.816
245.067	486.609
245.483	489.758
245.900	489.498
246.317	486.010
246.734	487.082
247.150	493.019
247.567	485.802
247.984	490.502
248.401	514.763
248.818	507.536
249.234	514.754
249.651	492.391
250.068	485.768
250.485	470.150
250.901	474.812
251.318	473.348
251.735	479.560
252.152	478.981
252.569	475.333
252.985	482.845
253.402	479.353
253.819	485.184
254.236	497.517
254.653	497.478
255.069	503.923
255.486	503.164
255.903	502.739
256.320	510.696
256.736	518.923
257.153	502.193
257.570	485.899
257.987	486.348
258.404	492.758
258.820	480.232
259.237	485.894
259.654	476.478
260.071	490.502
260.487	477.300
260.904	477.077
261.321	471.860
261.738	470.734
262.155	481.894
262.571	488.657
262.988	480.947
263.405	469.087
263.822	469.493
264.238	473.705
264.655	493.541
265.072	481.473
265.489	478.159
265.906	486.879
266.322	491.140
266.739	476.531
267.156	479.850
267.573	477.918
267.989	479.580
268.406	472.720
268.823	482.319
269.240	481.729
269.657	471.014
270.073	483.812
270.490	470.662
270.907	471.256
271.324	482.947
271.740	470.164
272.157	481.396
272.574	479.836
272.991	474.014
273.408	465.918
273.824	479.464
274.241	480.787
274.658	476.430
275.075	468.594
275.492	474.106
275.908	485.686
276.325	486.821
276.742	472.662
277.159	477.043
277.575	487.551
277.992	472.488
278.409	476.754
278.826	485.063
279.243	487.589
279.659	483.019
280.076	473.961
280.493	487.285
280.910	478.874
281.326	486.681
281.743	495.367
282.160	478.585
282.577	482.995
282.994	483.884
283.410	487.367
283.827	488.758
284.244	479.527
284.661	489.536
285.077	475.850
285.494	471.155
285.911	470.594
286.328	483.193
286.745	489.734
287.161	481.193
287.578	486.725
287.995	500.483
288.412	468.454
288.828	479.420
289.245	481.599
289.662	483.512
290.079	485.700
290.496	476.681
290.912	479.976
291.329	479.063
291.746	482.672
292.163	491.126
292.579	483.174
292.996	479.478
293.413	482.386
293.830	485.676
294.247	487.783
294.663	481.952
295.080	474.874
295.497	481.024
295.914	491.034
296.331	479.773
296.747	477.440
297.164	476.319
297.581	475.145
297.998	490.932
298.414	485.034
298.831	480.005
299.248	472.908
