"file","date","position","frame","group","landmark","x","y"
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos3_RGB.tif","2024-07-25",3,29,"gb_start","gb_infolding",328,549
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos3_RGB.tif","2024-07-25",3,29,"gb_start","vitelline_posterior",334,573
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos3_RGB.tif","2024-07-25",3,29,"gb_start","gb_edge_left",301,564
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos3_RGB.tif","2024-07-25",3,29,"gb_start","gb_edge_right",368,555
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos4_RGB.tif","2024-07-25",4,37,"gb_start","gb_infolding",328,540
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos4_RGB.tif","2024-07-25",4,37,"gb_start","vitelline_posterior",327,569
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos4_RGB.tif","2024-07-25",4,37,"gb_start","gb_edge_left",301,557
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos4_RGB.tif","2024-07-25",4,37,"gb_start","gb_edge_right",356,556
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos5_RGB.tif","2024-07-25",5,31,"gb_start","gb_infolding",333,541
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos5_RGB.tif","2024-07-25",5,31,"gb_start","vitelline_posterior",334,558
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos5_RGB.tif","2024-07-25",5,31,"gb_start","gb_edge_left",318,553
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos5_RGB.tif","2024-07-25",5,31,"gb_start","gb_edge_right",363,551
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos6_RGB.tif","2024-07-25",6,32,"gb_start","gb_infolding",306,537
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos6_RGB.tif","2024-07-25",6,32,"gb_start","vitelline_posterior",304,556
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos6_RGB.tif","2024-07-25",6,32,"gb_start","gb_edge_left",277,542
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos6_RGB.tif","2024-07-25",6,32,"gb_start","gb_edge_right",328,551
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos8_RGB.tif","2024-07-25",8,44,"gb_start","gb_infolding",320,530
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos8_RGB.tif","2024-07-25",8,44,"gb_start","vitelline_posterior",321,554
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos8_RGB.tif","2024-07-25",8,44,"gb_start","gb_edge_left",299,546
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos8_RGB.tif","2024-07-25",8,44,"gb_start","gb_edge_right",347,547
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos9_RGB.tif","2024-07-25",9,45,"gb_start","gb_infolding",377,544
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos9_RGB.tif","2024-07-25",9,45,"gb_start","vitelline_posterior",386,569
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos9_RGB.tif","2024-07-25",9,45,"gb_start","gb_edge_left",360,571
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos9_RGB.tif","2024-07-25",9,45,"gb_start","gb_edge_right",411,548
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos10_RGB.tif","2024-07-25",10,29,"gb_start","gb_infolding",309,562
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos10_RGB.tif","2024-07-25",10,29,"gb_start","vitelline_posterior",307,569
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos10_RGB.tif","2024-07-25",10,29,"gb_start","gb_edge_left",300,568
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos10_RGB.tif","2024-07-25",10,29,"gb_start","gb_edge_right",315,569
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos11_RGB.tif","2024-07-25",11,43,"gb_start","gb_infolding",326,539
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos11_RGB.tif","2024-07-25",11,43,"gb_start","vitelline_posterior",325,557
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos11_RGB.tif","2024-07-25",11,43,"gb_start","gb_edge_left",308,550
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos11_RGB.tif","2024-07-25",11,43,"gb_start","gb_edge_right",347,551
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos12_RGB.tif","2024-07-25",12,35,"gb_start","gb_infolding",325,552
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos12_RGB.tif","2024-07-25",12,35,"gb_start","vitelline_posterior",330,579
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos12_RGB.tif","2024-07-25",12,35,"gb_start","gb_edge_left",303,577
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos12_RGB.tif","2024-07-25",12,35,"gb_start","gb_edge_right",348,566
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos13_RGB.tif","2024-07-25",13,22,"gb_start","gb_infolding",353,547
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos13_RGB.tif","2024-07-25",13,22,"gb_start","vitelline_posterior",357,568
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos13_RGB.tif","2024-07-25",13,22,"gb_start","gb_edge_left",331,567
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos13_RGB.tif","2024-07-25",13,22,"gb_start","gb_edge_right",377,554
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos14_RGB.tif","2024-07-25",14,18,"gb_start","gb_infolding",328,556
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos14_RGB.tif","2024-07-25",14,18,"gb_start","vitelline_posterior",330,566
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos14_RGB.tif","2024-07-25",14,18,"gb_start","gb_edge_left",318,565
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos14_RGB.tif","2024-07-25",14,18,"gb_start","gb_edge_right",340,563
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos15_RGB.tif","2024-07-25",15,36,"gb_start","gb_infolding",353,551
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos15_RGB.tif","2024-07-25",15,36,"gb_start","vitelline_posterior",357,574
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos15_RGB.tif","2024-07-25",15,36,"gb_start","gb_edge_left",335,570
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos15_RGB.tif","2024-07-25",15,36,"gb_start","gb_edge_right",381,564
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos16_RGB.tif","2024-07-25",16,34,"gb_start","gb_infolding",286,557
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos16_RGB.tif","2024-07-25",16,34,"gb_start","vitelline_posterior",277,576
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos16_RGB.tif","2024-07-25",16,34,"gb_start","gb_edge_left",263,561
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos16_RGB.tif","2024-07-25",16,34,"gb_start","gb_edge_right",308,579
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos17_RGB.tif","2024-07-25",17,38,"gb_start","gb_infolding",340,545
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos17_RGB.tif","2024-07-25",17,38,"gb_start","vitelline_posterior",345,562
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos17_RGB.tif","2024-07-25",17,38,"gb_start","gb_edge_left",313,568
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos17_RGB.tif","2024-07-25",17,38,"gb_start","gb_edge_right",359,547
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos18_RGB.tif","2024-07-25",18,33,"gb_start","gb_infolding",312,553
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos18_RGB.tif","2024-07-25",18,33,"gb_start","vitelline_posterior",309,579
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos18_RGB.tif","2024-07-25",18,33,"gb_start","gb_edge_left",287,568
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos18_RGB.tif","2024-07-25",18,33,"gb_start","gb_edge_right",334,576
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos19_RGB.tif","2024-07-25",19,36,"gb_start","gb_infolding",306,527
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos19_RGB.tif","2024-07-25",19,36,"gb_start","vitelline_posterior",291,555
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos19_RGB.tif","2024-07-25",19,36,"gb_start","gb_edge_left",276,541
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos19_RGB.tif","2024-07-25",19,36,"gb_start","gb_edge_right",323,566
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos20_RGB.tif","2024-07-25",20,51,"gb_start","gb_infolding",327,545
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos20_RGB.tif","2024-07-25",20,51,"gb_start","vitelline_posterior",325,568
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos20_RGB.tif","2024-07-25",20,51,"gb_start","gb_edge_left",299,555
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos20_RGB.tif","2024-07-25",20,51,"gb_start","gb_edge_right",360,559
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos21_RGB.tif","2024-07-25",21,22,"gb_start","gb_infolding",307,549
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos21_RGB.tif","2024-07-25",21,22,"gb_start","vitelline_posterior",308,574
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos21_RGB.tif","2024-07-25",21,22,"gb_start","gb_edge_left",287,568
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos21_RGB.tif","2024-07-25",21,22,"gb_start","gb_edge_right",334,568
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos22_RGB.tif","2024-07-25",22,25,"gb_start","gb_infolding",340,539
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos22_RGB.tif","2024-07-25",22,25,"gb_start","vitelline_posterior",347,557
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos22_RGB.tif","2024-07-25",22,25,"gb_start","gb_edge_left",325,559
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos22_RGB.tif","2024-07-25",22,25,"gb_start","gb_edge_right",364,539
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos23_RGB.tif","2024-07-25",23,21,"gb_start","gb_infolding",351,544
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos23_RGB.tif","2024-07-25",23,21,"gb_start","vitelline_posterior",351,562
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos23_RGB.tif","2024-07-25",23,21,"gb_start","gb_edge_left",338,561
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos23_RGB.tif","2024-07-25",23,21,"gb_start","gb_edge_right",370,562
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos24_RGB.tif","2024-07-25",24,41,"gb_start","gb_infolding",351,549
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos24_RGB.tif","2024-07-25",24,41,"gb_start","vitelline_posterior",353,567
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos24_RGB.tif","2024-07-25",24,41,"gb_start","gb_edge_left",331,573
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos24_RGB.tif","2024-07-25",24,41,"gb_start","gb_edge_right",372,564
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos25_RGB.tif","2024-07-25",25,37,"gb_start","gb_infolding",331,557
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos25_RGB.tif","2024-07-25",25,37,"gb_start","vitelline_posterior",333,574
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos25_RGB.tif","2024-07-25",25,37,"gb_start","gb_edge_left",309,568
"CROP_2024-07-25_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos25_RGB.tif","2024-07-25",25,37,"gb_start","gb_edge_right",356,562
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos1_RGB.tif","2024-07-29",1,32,"gb_start","gb_infolding",314,544
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos1_RGB.tif","2024-07-29",1,32,"gb_start","vitelline_posterior",317,558
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos1_RGB.tif","2024-07-29",1,32,"gb_start","gb_edge_left",301,563
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos1_RGB.tif","2024-07-29",1,32,"gb_start","gb_edge_right",328,550
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos2_RGB.tif","2024-07-29",2,19,"gb_start","gb_infolding",326,542
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos2_RGB.tif","2024-07-29",2,19,"gb_start","vitelline_posterior",325,566
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos2_RGB.tif","2024-07-29",2,19,"gb_start","gb_edge_left",307,559
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos2_RGB.tif","2024-07-29",2,19,"gb_start","gb_edge_right",350,562
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos3_RGB.tif","2024-07-29",3,13,"gb_start","gb_infolding",293,528
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos3_RGB.tif","2024-07-29",3,13,"gb_start","vitelline_posterior",285,543
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos3_RGB.tif","2024-07-29",3,13,"gb_start","gb_edge_left",277,534
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos3_RGB.tif","2024-07-29",3,13,"gb_start","gb_edge_right",323,552
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos4_RGB.tif","2024-07-29",4,38,"gb_start","gb_infolding",314,551
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos4_RGB.tif","2024-07-29",4,38,"gb_start","vitelline_posterior",315,568
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos4_RGB.tif","2024-07-29",4,38,"gb_start","gb_edge_left",293,558
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos4_RGB.tif","2024-07-29",4,38,"gb_start","gb_edge_right",332,568
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos5_RGB.tif","2024-07-29",5,10,"gb_start","gb_infolding",334,545
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos5_RGB.tif","2024-07-29",5,10,"gb_start","vitelline_posterior",340,560
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos5_RGB.tif","2024-07-29",5,10,"gb_start","gb_edge_left",332,562
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos5_RGB.tif","2024-07-29",5,10,"gb_start","gb_edge_right",349,552
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos6_RGB.tif","2024-07-29",6,28,"gb_start","gb_infolding",362,550
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos6_RGB.tif","2024-07-29",6,28,"gb_start","vitelline_posterior",370,570
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos6_RGB.tif","2024-07-29",6,28,"gb_start","gb_edge_left",346,570
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos6_RGB.tif","2024-07-29",6,28,"gb_start","gb_edge_right",390,557
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos7_RGB.tif","2024-07-29",7,27,"gb_start","gb_infolding",303,551
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos7_RGB.tif","2024-07-29",7,27,"gb_start","vitelline_posterior",299,569
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos7_RGB.tif","2024-07-29",7,27,"gb_start","gb_edge_left",277,555
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos7_RGB.tif","2024-07-29",7,27,"gb_start","gb_edge_right",331,564
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos8_RGB.tif","2024-07-29",8,30,"gb_start","gb_infolding",328,554
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos8_RGB.tif","2024-07-29",8,30,"gb_start","vitelline_posterior",324,575
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos8_RGB.tif","2024-07-29",8,30,"gb_start","gb_edge_left",305,562
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos8_RGB.tif","2024-07-29",8,30,"gb_start","gb_edge_right",349,571
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos9_RGB.tif","2024-07-29",9,24,"gb_start","gb_infolding",283,533
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos9_RGB.tif","2024-07-29",9,24,"gb_start","vitelline_posterior",275,546
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos9_RGB.tif","2024-07-29",9,24,"gb_start","gb_edge_left",263,534
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos9_RGB.tif","2024-07-29",9,24,"gb_start","gb_edge_right",296,553
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos10_RGB.tif","2024-07-29",10,26,"gb_start","gb_infolding",331,560
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos10_RGB.tif","2024-07-29",10,26,"gb_start","vitelline_posterior",330,587
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos10_RGB.tif","2024-07-29",10,26,"gb_start","gb_edge_left",306,574
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos10_RGB.tif","2024-07-29",10,26,"gb_start","gb_edge_right",359,577
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos11_RGB.tif","2024-07-29",11,40,"gb_start","gb_infolding",336,558
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos11_RGB.tif","2024-07-29",11,40,"gb_start","vitelline_posterior",337,575
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos11_RGB.tif","2024-07-29",11,40,"gb_start","gb_edge_left",314,570
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos11_RGB.tif","2024-07-29",11,40,"gb_start","gb_edge_right",359,567
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos12_RGB.tif","2024-07-29",12,39,"gb_start","gb_infolding",316,558
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos12_RGB.tif","2024-07-29",12,39,"gb_start","vitelline_posterior",317,576
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos12_RGB.tif","2024-07-29",12,39,"gb_start","gb_edge_left",298,565
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos12_RGB.tif","2024-07-29",12,39,"gb_start","gb_edge_right",348,572
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos13_RGB.tif","2024-07-29",13,24,"gb_start","gb_infolding",309,543
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos13_RGB.tif","2024-07-29",13,24,"gb_start","vitelline_posterior",312,561
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos13_RGB.tif","2024-07-29",13,24,"gb_start","gb_edge_left",293,557
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos13_RGB.tif","2024-07-29",13,24,"gb_start","gb_edge_right",333,555
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos14_RGB.tif","2024-07-29",14,32,"gb_start","gb_infolding",294,550
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos14_RGB.tif","2024-07-29",14,32,"gb_start","vitelline_posterior",293,568
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos14_RGB.tif","2024-07-29",14,32,"gb_start","gb_edge_left",273,558
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos14_RGB.tif","2024-07-29",14,32,"gb_start","gb_edge_right",313,565
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos15_RGB.tif","2024-07-29",15,24,"gb_start","gb_infolding",390,522
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos15_RGB.tif","2024-07-29",15,24,"gb_start","vitelline_posterior",402,543
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos15_RGB.tif","2024-07-29",15,24,"gb_start","gb_edge_left",368,547
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos15_RGB.tif","2024-07-29",15,24,"gb_start","gb_edge_right",421,523
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos16_RGB.tif","2024-07-29",16,34,"gb_start","gb_infolding",322,541
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos16_RGB.tif","2024-07-29",16,34,"gb_start","vitelline_posterior",323,560
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos16_RGB.tif","2024-07-29",16,34,"gb_start","gb_edge_left",308,555
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos16_RGB.tif","2024-07-29",16,34,"gb_start","gb_edge_right",343,555
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos17_RGB.tif","2024-07-29",17,28,"gb_start","gb_infolding",329,540
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos17_RGB.tif","2024-07-29",17,28,"gb_start","vitelline_posterior",335,560
"CROP_2024-07-29_L2_RGap_H200_10pct_oxygen_t3min_evil_twins_pluck_1_2_Pos17_RGB.tif","2024-07-29",17,28,"gb_start","gb_edge_left",317,560
